id,title,class1_raw,class1_code,class2_raw,class2_code,gold_codes,majority_status,majority_codes,run_details,full_agreement,error_runs,dropped_by_cap_runs,gold_dropped_by_cap,exact_match,gold_covered,focuses,rationales
11,윤리적 매개자로서 셀러브리티와 팬덤의 감정 정치: 갓생 세대의 장원영 소비하기,ROLE_WINDOW_MISC,ROLE_WINDOW_MISC,,,ROLE_WINDOW_MISC,OK,ROLE_FIELD_SOCIALCAPITAL,"run1:ROLE_FIELD_PUBLICSPHERE,ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL,ROLE_WINDOW_MISC; run3:ROLE_FIELD_SOCIALCAPITAL",False,0/3,run1:없음; run2:없음; run3:없음,False,False,False,"이 논문은 더쿠·디시인사이드·네이트판 등 팬덤 온라인 커뮤니티를 윤리적 실천과 감정 정치가 형성·강화되는 장으로 삼아, 팬덤 담론이 윤리적 위계와 신자유주의적 통치성을 어떻게 재생산하는지를 분석한다 | 이 논문은 더쿠·디시인사이드·네이트판 등 온라인 커뮤니티의 팬덤 담론을 분석하여 윤리적 주체화와 감정 정치가 어떻게 형성·작동하는지를 조사한다 | 이 논문은 더쿠·디시인사이드·네이트판 등 온라인 커뮤니티의 팬덤 담론을 분석하여, 팬덤 내부에서 형성되는 윤리적 실천과 감정정치가 집단적 위계와 규범을 어떻게 구축하는지를 조사한다","팬덤 온라인 커뮤니티 내 담론과 감정·윤리적 관계가 연구의 핵심이며, 이는 공론장으로서의 상호작용과 사회적 자본(위계·규범) 형성을 동시에 조명한다. | 논문은 온라인 팬덤 담론을 통해 윤리적 주체화와 감정 정치라는 관계·담론 형성 과정을 분석하고, 이를 신자유주의적 통치성이라는 외부 현상의 사례로 활용한다. | 팬덤 내 감정과 윤리적 실천이 관계적 자원(위계·규범)으로 작동한다는 분석이 가장 중심이므로 ROLE_FIELD_SOCIALCAPITAL에 높은 확률을 부여한다"
12,네트워크 시대의 인터넷 정치참여: 탄핵정국 디시인사이드 정치토론 게시판을 중심으로,ROLE_FIELD_PUBLICSPHERE,ROLE_FIELD_PUBLICSPHERE,,,ROLE_FIELD_PUBLICSPHERE,OK,ROLE_WINDOW_MISC,run1:ROLE_FIELD_PUBLICSPHERE; run2:ROLE_WINDOW_MISC; run3:ROLE_WINDOW_MISC,False,0/3,run1:없음; run2:없음; run3:없음,False,False,False,"이 논문은 디시인사이드 정치토론 게시판을 사례로 삼아, 온라인 커뮤니티가 정치참여의 형태와 과정을 형성·촉진하는 장으로 작동하는 방식을 분석한다 | 이 논문은 디시인사이드 정치토론 게시판을 사례로 삼아 온라인 커뮤니티가 정치참여라는 외부 사회현상을 어떻게 보여주고 형성하는지를 분석한다 | 이 논문은 디시인사이드 정치토론 게시판을 사례로 삼아 네트워크 시대의 정치참여 과정과 확산·특성을 분석한다",디시인사이드 정치토론 게시판을 통해 온라인 커뮤니티가 정치적 의견 교환과 참여를 촉진하는 공론장으로 기능한다는 점을 중심으로 분석하므로 FIELD_PUBLICSPHERE 코드가 가장 부합한다 | 온라인 커뮤니티를 정치참여라는 외부 현상을 관찰·설명하는 사례로 활용한 점이 가장 두드러져 ROLE_WINDOW_MISC 코드에 높은 확률을 부여한다 | 논문은 디시인사이드 게시판을 정치참여 현상의 사례로 활용해 그 과정과 확산을 분석하므로 WINDOW_MISC 코드가 가장 적합하다
13,메갈리아의 두 딸들: 익명성 수준에 따른 온라인 커뮤니티의 정체성 분화,ENV_COMMUNITY_LIFECYCLE,ENV_COMMUNITY_LIFECYCLE,ENV_ONLINE_ANNONIMITY,ENV_ONLINE_ANNONIMITY,"ENV_COMMUNITY_LIFECYCLE, ENV_ONLINE_ANNONIMITY",OK,"ENV_COMMUNITY_LIFECYCLE, ENV_ONLINE_ANNONIMITY","run1:ENV_COMMUNITY_LIFECYCLE,ENV_ONLINE_ANNONIMITY; run2:ENV_ONLINE_ANNONIMITY,ROLE_WINDOW_MISC; run3:ENV_COMMUNITY_LIFECYCLE,ENV_ONLINE_ANNONIMITY",False,0/3,run1:없음; run2:ENV_COMMUNITY_LIFECYCLE; run3:없음,True,True,True,"이 논문은 메갈리아 커뮤니티를 익명성 수준에 따라 정체성이 어떻게 분화하고 내부 갈등이 전개되는지를 분석하며, 이러한 분화가 커뮤니티의 성장·쇠퇴 과정에 어떤 영향을 미치는지를 탐구한다 | 이 논문은 메갈리아 커뮤니티를 익명성 수준에 따른 정체성·담론 분화와 내부 갈등, 그리고 이러한 분화가 커뮤니티 쇠퇴로 이어지는 과정을 분석한다 | 이 논문은 메갈리아 커뮤니티에서 익명성 수준에 따라 정체성이 어떻게 분화되고 내부 갈등과 탈퇴·쇠퇴로 이어지는지를 분석한다","본 연구는 익명성 수준이라는 구조적 여건이 커뮤니티 정체성 및 갈등에 미치는 영향을 분석하고, 그 결과가 구성원 이탈과 커뮤니티 쇠퇴라는 생애주기 변화와 연결되므로 ENV_COMMUNITY_LIFECYCLE와 ENV_ONLINE_ANNONIMITY 코드가 가장 부합한다 | 본 연구는 익명성 수준에 따른 정체성·담론 분화를 중심으로 분석하며, 익명성 비교와 커뮤니티 쇠퇴 과정을 주요 분석 대상으로 삼아 WINDOW_MISC, ENV_ONLINE_ANNONIMITY, ENV_COMMUNITY_LIFECYCLE 코드를 부여한다 | 연구는 익명성 수준에 따른 정체성 분화와 그로 인한 커뮤니티 탈퇴·쇠퇴 과정을 중점적으로 다루므로, 익명성(ENV_ONLINE_ANNONIMITY)과 생애주기(ENV_COMMUNITY_LIFECYCLE) 코드에 높은 확률을 부여한다"
14,온라인 커뮤니티의 상호작용 의례: 자전거 커뮤니티 사례를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,OK,ROLE_FIELD_SOCIALCAPITAL,run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL,True,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"이 논문은 자전거 온라인 커뮤니티를 구성원 간의 의례적 상호작용과 정서·신뢰·연대 형성의 장으로 분석하여, 그 안에서 형성되는 관계적 자원과 도덕적 표준을 탐구한다 | 이 논문은 온라인 자전거 커뮤니티를 구성원 간의 의례적 상호작용을 통해 유대와 정서적 에너지, 도덕적 표준이 형성·유지되는 공간으로 분석한다 | 이 논문은 온라인 자전거 커뮤니티를 구성원 간의 상호작용 의례가 형성·유지되는 장으로 삼아, 그 의례 과정과 관계·정서적 자원의 작동 메커니즘을 분석한다",논문은 온라인 자전거 커뮤니티 내에서 의례적 상호작용을 통해 신뢰·연대·도덕적 표준 등 관계적 자원이 형성·작동하는 과정을 분석하므로 ROLE_FIELD_SOCIALCAPITAL 코드에 가장 높은 확률을 부여한다 | 논문은 커뮤니티 내부에서 이루어지는 의례적 상호작용과 그로 인한 유대·정서·도덕적 자본 형성을 분석하므로 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 부합한다 | 본 연구는 온라인 커뮤니티 자체를 관계·정서적 자원이 형성·작동하는 장으로 분석하므로 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 부합한다
15,온라인 커뮤니티의 사회적 자본과 제도: 디시인사이드 바람의 화원/바람의 나라 갤러리를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,OK,ROLE_FIELD_SOCIALCAPITAL,run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL,True,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"이 논문은 디시인사이드 바람의 화원·바람의 나라 갤러리를 사회적 자본이 온라인 커뮤니티 제도(재생산)에 미치는 영향을 분석하는 장으로 삼아, 사회적 자본의 구성요소와 그 효과를 탐구한다 | 이 논문은 디시인사이드 바람의 화원·바람의 나라 갤러리를 사례로 삼아, 사회적 자본이 온라인 커뮤니티의 제도(재생산)에 미치는 영향을 실증적으로 분석하고 그 구성요소를 탐구한다 | 이 논문은 온라인 커뮤니티를 사회적 자본이 제도적 재생산에 미치는 영향을 분석하는 공간으로 삼아, 두 커뮤니티의 사회적 자본 구성요소와 그 효과를 실증적으로 탐구한다","논문은 온라인 커뮤니티를 사회적 자본이 제도적 재생산에 미치는 영향을 분석하는 장으로 활용하므로, ROLE_FIELD_SOCIALCAPITAL 코드가 가장 높은 확률로 부여된다. | 논문은 사회적 자본이 온라인 커뮤니티의 제도적 재생산에 미치는 영향을 분석하므로 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 적합하다 | 논문은 온라인 커뮤니티를 사회적 자본이 제도적 재생산에 어떻게 작용하는지를 분석하는 FIELD‑SOCIALCAPITAL 연구로, 다른 코드들은 근거 문장이 없으므로 부여되지 않는다"
16,한국사회의 젠더갈등과 감정동학: 2022년 대선 여성가족부 폐지 담론을 중심으로,ROLE_WINDOW_HATE,ROLE_WINDOW_HATE,ROLE_WINDOW_GENDER,ROLE_WINDOW_GENDER,"ROLE_WINDOW_GENDER, ROLE_WINDOW_HATE",OK,ROLE_WINDOW_GENDER,run1:ROLE_WINDOW_GENDER; run2:ROLE_WINDOW_GENDER; run3:ROLE_WINDOW_GENDER,True,0/3,run1:없음; run2:없음; run3:없음,False,False,False,"이 논문은 20‑30대 여성 온라인 커뮤니티(더쿠)를 젠더 갈등이라는 외부 사회현상의 창으로 활용하면서, 그 안에서 형성되는 정체성·동질감·관계망을 분석한다 | 이 논문은 20‑30대 여성 온라인 커뮤니티를 사례로 삼아 여성가족부 폐지 담론을 중심으로 젠더 갈등과 감정동학을 분석한다 | 이 논문은 20‑30대 여성 온라인 커뮤니티를 사례로 삼아, 여성가족부 폐지 담론을 통해 나타나는 젠더 갈등과 감정동학을 분석한다",논문은 여성가족부 폐지 담론을 통해 젠더 갈등을 관찰하는 사례로 온라인 커뮤니티를 사용하므로 ROLE_WINDOW_GENDER 코드가 가장 높은 확률을 차지한다. | 논문은 여성 커뮤니티 내 젠더 갈등 담론을 분석하는 것이 핵심이므로 ROLE_WINDOW_GENDER 코드에 가장 높은 확률을 부여한다 | 논문은 여성가족부 폐지 논쟁을 매개로 여성 커뮤니티 내 감정·정체성 변화를 분석함으로써 젠더 갈등을 설명하므로 ROLE_WINDOW_GENDER 코드가 가장 적합하다
17,젠더 게임 해부하기: 정치적 부족주의에 입각한 반동의 정치에 대한 비판,ROLE_WINDOW_GENDER,ROLE_WINDOW_GENDER,,,ROLE_WINDOW_GENDER,OK,"ROLE_WINDOW_GENDER, ROLE_WINDOW_HATE","run1:ROLE_WINDOW_GENDER,ROLE_WINDOW_HATE; run2:ROLE_WINDOW_GENDER,ROLE_WINDOW_POLARIZE; run3:ROLE_WINDOW_GENDER,ROLE_WINDOW_HATE",False,0/3,run1:ROLE_WINDOW_POLARIZE; run2:ROLE_WINDOW_HATE; run3:없음,False,False,True,"이 논문은 온라인 커뮤니티를 2030 남성들의 성별·세대 결집과 정치적 부족주의·젠더 갈등을 드러내는 사례로 삼아, 그 담론이 어떻게 젠더 갈등·정치적 양극화·혐오 비즈니스화로 전개되는지를 분석한다 | 이 논문은 온라인 커뮤니티를 젠더 갈등과 정치적 부족주의가 결합된 ‘젠더 게임’ 현상을 분석하는 사례로 삼아, 2030 남성들의 성별·세대 결집과 반동·혐오 담론이 어떻게 형성·확산되는지를 검토한다 | 이 논문은 온라인 커뮤니티를 사례로 삼아 2030 남성들의 성별·세대 결집이 정치적 부족주의와 반여성주의적 반동을 통해 어떻게 젠더 갈등과 혐오를 생산·확산시키는지를 분석한다","논문은 온라인 커뮤니티를 젠더 갈등과 정치적 부족주의·혐오 비즈니스화 현상을 드러내는 창으로 활용하며, 특히 성별·세대 결집과 반동적 혐오 담론을 분석하므로 ROLE_WINDOW_GENDER, ROLE_WINDOW_HATE, ROLE_WINDOW_POLARIZE 코드가 가장 높은 확률을 보인다 | 논문은 온라인 커뮤니티를 젠더 갈등과 정치적 반동·혐오가 교차하는 현상의 관찰 창으로 활용하므로, ROLE_WINDOW_GENDER, ROLE_WINDOW_POLARIZE, ROLE_WINDOW_HATE 코드에 높은 확률을 부여한다 | 온라인 커뮤니티를 통해 젠더 갈등과 반여성주의적 혐오가 어떻게 정치적 부족주의와 연결되는지를 분석하므로 ROLE_WINDOW_GENDER와 ROLE_WINDOW_HATE가 가장 높은 확률을 차지한다"
18,모성의 의료화: 맘카페의 모유수유 담론을 중심으로,ROLE_FIELD_PUBLICSPHERE,ROLE_FIELD_PUBLICSPHERE,,,ROLE_FIELD_PUBLICSPHERE,OK,ROLE_FIELD_PUBLICSPHERE,"run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_PUBLICSPHERE,ROLE_WINDOW_MISC; run3:ROLE_FIELD_PUBLICSPHERE",False,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"이 논문은 맘카페라는 온라인 커뮤니티를 어머니들이 자신의 경험과 지식을 공유하고 독자적인 용어를 생산하는 장으로 삼아, 모성의 의료화 현상을 분석한다 | 이 논문은 맘카페 게시글을 분석해 모성의 의료화 현상을 사례로 삼으며, 어머니들이 경험과 지식을 공유하고 독자적인 용어를 생산하는 장으로서 온라인 커뮤니티가 어떻게 작동하는지를 탐구한다 | 이 논문은 맘카페의 모유수유 담론을 분석하여, 온라인 커뮤니티가 어머니들의 경험과 지식을 공유·생산하는 장으로서 모성의 의료화 과정을 조명한다","온라인 커뮤니티가 어머니들의 경험·지식 공유와 용어 생산이라는 관계적 자원을 형성하는 장으로 분석되었으므로, ROLE_FIELD_SOCIALCAPITAL 코드가 가장 높은 확률을 갖는다 | 논문은 온라인 커뮤니티를 모성 의료화라는 외부 현상을 조명하는 사례이면서도, 그 안에서 경험·지식 공유와 용어 생산이라는 담론 형성 과정을 분석하므로 FIELD_PUBLICSPHERE와 WINDOW_MISC 두 코드를 동시에 부여한다 | 온라인 커뮤니티가 어머니들의 경험·지식 공유와 독자적 용어 생산의 장으로 기능한다는 점이 가장 핵심적인 분석 대상이며, 이는 FIELD_PUBLICSPHERE 코드에 가장 부합한다"
19,혐오와 혐오가 만날 때: 온라인 커뮤니티에 나타난 정치 혐오 및 사회 혐오 키워드의 결합에 대한 분석,ROLE_WINDOW_HATE,ROLE_WINDOW_HATE,ROLE_WINDOW_POLARIZE,ROLE_WINDOW_POLARIZE,"ROLE_WINDOW_HATE, ROLE_WINDOW_POLARIZE",OK,"ROLE_WINDOW_HATE, ROLE_WINDOW_POLARIZE","run1:ROLE_WINDOW_HATE; run2:ROLE_WINDOW_HATE,ROLE_WINDOW_POLARIZE; run3:ROLE_WINDOW_HATE,ROLE_WINDOW_POLARIZE",False,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"이 논문은 온라인 커뮤니티의 게시글을 자료로 하여 정치·사회·문화적 혐오 키워드가 어떻게 결합·교차하는지를 분석한다 | 이 논문은 온라인 커뮤니티의 게시글을 자료로 삼아 혐오 키워드가 정치·사회·문화적 양극화와 결합하는 과정을 분석하고, 그 결합이 혐오와 갈등을 증폭시키는 양상을 밝힌다 | 이 논문은 온라인 커뮤니티 게시글에 나타난 혐오 키워드들의 결합 양상을 분석하여 정치·사회·문화적 혐오가 어떻게 교차·증폭되는지를 조사한다","논문은 온라인 커뮤니티 내 혐오 키워드의 결합 양상을 분석함으로써 혐오 현상을 중심으로 다루고, 이는 ROLE_WINDOW_HATE 코드에 가장 부합한다 | 온라인 커뮤니티의 혐오 키워드 결합을 통해 정치적 양극화와 사회적 혐오가 어떻게 교차·증폭되는지를 분석하므로 ROLE_WINDOW_HATE와 ROLE_WINDOW_POLARIZE 코드가 가장 높은 확률을 갖는다 | 온라인 커뮤니티의 혐오 키워드 결합을 분석함으로써 혐오 현상(ROLE_WINDOW_HATE)과 정치적 양극화(ROLE_WINDOW_POLARIZE)를 주요 연구 대상으로 삼았으며, 다른 코드들은 근거가 부족해 낮은 확률을 부여하였다"
20,뉴노멀 시대에 한국교회의 변화와 전망: 온라인 공동체를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,OK,ROLE_FIELD_SOCIALCAPITAL,run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL,True,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"이 논문은 교회의 신앙생활과 사역 전환을 위해 온라인 공동체를 사례로 삼아, 온라인 공동체가 교회 내·외부에서 공동체성·사회적 책임을 형성·강화하는 과정을 분석한다 | 이 논문은 교회의 신앙 공동체를 유지·전환하기 위한 방안으로 온라인 공동체를 사례로 삼아, 신자들의 인식 변화와 소그룹 활동이 교회 밖에서 어떻게 이루어질 수 있는지를 분석한다 | 이 논문은 온라인 공동체를 교회의 신앙·공동체 형성의 장으로 삼아, 코로나 이후 교회 소그룹 활동과 교회 밖 연계 가능성을 분석한다","온라인 공동체를 교회의 사회적 자본 형성·강화의 장으로 분석하고 있어 FIELD_SOCIALCAPITAL 코드가 가장 부합한다 | 온라인 공동체를 교회의 사회적 자본(신뢰·연대·소속감) 형성의 장으로 보고 소그룹 활동을 통한 공동체성 확보 과정을 분석하므로 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 부합한다. | 온라인 공동체를 교회의 사회적 관계와 연대 형성의 장으로 분석한 점이 가장 핵심이며, 이는 ROLE_FIELD_SOCIALCAPITAL 코드에 가장 높은 확률로 반영된다."
21,비대면 상황에서의 온라인 커뮤니티 활동이 삶 만족도에 미치는 영향: 코로나19 이전(2017년)과 이후(2021년) 비교를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,ENV_COMMUNITY_DEMOGRAPHIC,ENV_COMMUNITY_DEMOGRAPHIC,"ENV_COMMUNITY_DEMOGRAPHIC, ROLE_FIELD_SOCIALCAPITAL",OK,ROLE_FIELD_SOCIALCAPITAL,run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL,True,0/3,run1:없음; run2:없음; run3:없음,False,False,False,"이 논문은 온라인 커뮤니티 활동을 사회적 자본이 형성·작용하는 공간으로 보고, 비대면·대면 시기의 삶의 만족도에 미치는 영향을 연령·시기별로 비교 분석한다 | 이 논문은 온라인 커뮤니티 활동을 사회적 자본의 형성·효과로 보고, 코로나19 전후 시기의 삶의 만족도에 미치는 영향을 연령별·시기별로 비교 분석한다 | 이 논문은 온라인 커뮤니티 활동이 삶의 만족도에 미치는 영향을 사회적 자본 관점에서 분석하고, 코로나19 전후 시기와 연령에 따라 그 관계를 비교한다","온라인 커뮤니티 활동을 사회적 자본 형성의 매개로 분석하고 삶의 만족도에 미치는 영향을 연령·시기별로 비교함으로써 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 적합하다 | 온라인 커뮤니티 활동을 사회적 자본의 매개 메커니즘으로 분석하고, 시기·연령에 따른 삶의 만족도 차이를 비교함으로써 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 적합하다 | 온라인 커뮤니티 활동을 사회적 자본 형성·효과의 관점에서 분석하고, 시기·연령에 따른 삶의 만족도 차이를 비교함으로써 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 적합하다"
22,새로운 사회운동 방식을 통한 집단기억의 형성과 유지: 스누라이프에서의 태그달기,ROLE_FIELD_PUBLICSPHERE,ROLE_FIELD_PUBLICSPHERE,,,ROLE_FIELD_PUBLICSPHERE,OK,ROLE_FIELD_SOCIALCAPITAL,run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL,True,0/3,run1:없음; run2:없음; run3:없음,False,False,False,"이 논문은 스누라이프 커뮤니티에서 태그달기라는 사회운동 형태가 집단 기억을 형성·유지하는 과정을 분석한다 | 이 논문은 스누라이프 온라인 커뮤니티의 태그 달기 현상을 사회운동의 새로운 형태로 보고, 집단 기억이 어떻게 자생적으로 재생산되는지를 분석한다 | 이 논문은 스누라이프 온라인 커뮤니티에서 태그달기라는 실천을 통해 집단 기억이 어떻게 형성·유지되는지를 사회운동의 한 형태로 분석한다","스누라이프 내 태그달기 활동을 통해 관계적 자원(집단 기억·연대)이 형성·작동하는 과정을 분석하므로 ROLE_FIELD_SOCIALCAPITAL이 가장 부합한다 | 스누라이프 내 태그 달기 과정을 사회운동의 메커니즘으로 분석함으로써, 온라인 커뮤니티가 관계·자원의 형성 장(field)으로 작동한다는 점이 가장 부합한다 | 연구는 온라인 커뮤니티를 집단 기억과 사회운동 메커니즘이 형성되는 공간으로 보고 있어 ROLE_FIELD_SOCIALCAPITAL 코드가 가장 적합하다"
23,유아교사의 디지털역량 강화를 위한 교육 프로그램 개발,ERR,ERR,,,ERR,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,True,True,이 논문은 유아교사의 디지털역량 강화를 위한 교육 프로그램을 개발하고 실행하는 과정에서 온라인 커뮤니티를 교육 운영 수단으로만 활용한다 | 이 논문은 유아교사의 디지털역량 강화를 위한 교육 프로그램을 개발하고 실행하는 과정에서 온라인 커뮤니티를 교육 전달 수단으로만 활용한다 | 이 논문은 유아교사의 디지털역량 강화를 위한 교육 프로그램을 개발하고 실행하는 과정에서 온라인 커뮤니티를 교육 전달 수단으로만 활용한다,"온라인 커뮤니티가 교육 프로그램 운영을 위한 도구로만 언급되고, 그 자체의 담론·관계·환경을 분석하는 내용이 없으므로 모든 코드에 대해 부여 기준을 충족하지 않는다 | 온라인 커뮤니티가 교육 프로그램 전달의 도구로만 언급되어, 어떠한 사회현상 분석이나 커뮤니티 자체의 관계·담론·환경 조건을 조사하지 않으므로 모든 코드가 미부여된다 | 온라인 커뮤니티는 교육 프로그램 운영을 위한 도구로만 언급되며, 그 자체의 사회적 역할, 담론 형성, 혹은 환경적 특성을 분석하는 내용이 없으므로 모든 코드에 대해 미부여로 판단한다"
