id,title,class1_raw,class1_code,class2_raw,class2_code,gold_codes,majority_status,majority_codes,run_details,full_agreement,error_runs,dropped_by_cap_runs,gold_dropped_by_cap,exact_match,gold_covered,focuses,rationales
13,메갈리아의 두 딸들: 익명성 수준에 따른 온라인 커뮤니티의 정체성 분화,ENV_ONLINE_ANNONIMITY,ENV_ONLINE_ANNONIMITY,ENV_COMMUNITY_LIFECYCLE,ENV_COMMUNITY_LIFECYCLE,"ENV_COMMUNITY_LIFECYCLE, ENV_ONLINE_ANNONIMITY",OK,"ENV_ONLINE_ANNONIMITY, ROLE_FIELD_PUBLICSPHERE","run1:ENV_ONLINE_ANNONIMITY,ROLE_FIELD_PUBLICSPHERE; run2:ENV_ONLINE_ANNONIMITY,ROLE_FIELD_PUBLICSPHERE; run3:ENV_ONLINE_ANNONIMITY",False,0/3,run1:ROLE_WINDOW_GENDER; run2:ENV_COMMUNITY_LIFECYCLE; run3:없음,True,False,False,"has_community=True role_relevant=True env_relevant=True | 본 연구는 메갈리아라는 온라인 커뮤니티를 대상으로 익명성 수준(완전익명 vs 부분익명)이라는 환경적 조건을 비교 분석하며, 그 차이가 커뮤니티 내 정체성 형성과 갈등에 미치는 영향을 조명한다. | has_community=True role_relevant=True env_relevant=True | 본 연구는 메갈리아 커뮤니티의 정체성을 분석하면서 익명성 수준(완전익명 vs 부분익명)이라는 환경적 조건을 비교·분석하고, 그 차이가 정체성 형성과 내부 갈등에 미치는 영향을 조명한다. | has_community=True role_relevant=True env_relevant=True | 본 연구는 메갈리아라는 온라인 커뮤니티의 정체성을 분석하며, 익명성 수준(완전익명 vs 부분익명)이라는 환경적 조건을 비교·분석하여 그 차이가 담론과 갈등에 미치는 영향을 조명한다","[ROLE] 논문은 온라인 커뮤니티 내부에서 익명성 수준이 정체성 형성과 갈등에 미치는 영향을 분석하여 공론장 역할을 검증하고, 성차별 주제의 비중을 강조함으로써 ROLE_FIELD_PUBLICSPHERE와 ROLE_WINDOW_GENDER에 부여한다. | [ENV] 텍스트는 익명성 수준을 비교해 담론 차이를 분석한 점을 반영해 ENV_ONLINE_ANNONIMITY를 부여하고, 다른 코드는 비교·분석 근거가 부족해 부여하지 않는다. | [ROLE] 논문은 온라인 커뮤니티 내부에서 익명성 수준이 정체성 형성과 갈등에 미치는 영향을 분석하므로, 온라인 커뮤니티가 공론장으로서의 역할을 수행하는 FIELD_PUBLICSPHERE에 부여된다. | [ENV] 텍스트는 익명성 수준을 비교하고, 그 차이가 커뮤니티 생애주기에 영향을 미친다는 근거를 제공하므로 ENV_ONLINE_ANNONIMITY와 ENV_COMMUNITY_LIFECYCLE에 부여한다. | [ROLE] 논문은 온라인 커뮤니티 내부의 익명성 수준이 정체성 형성과 갈등에 미치는 영향을 분석하므로, 주로 FIELD 범주에 해당하지만 구체적 공론장 역할이나 사회자본 형성은 명시되지 않아 부여되지 않는다. | [ENV] 텍스트는 익명성 수준을 비교해 담론 차이를 제시하므로 ENV_ONLINE_ANNONIMITY에 부여되며, 다른 코드는 비교·분석 근거가 부족해 부여되지 않는다."
14,온라인 커뮤니티의 상호작용 의례: 자전거 커뮤니티 사례를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,OK,ROLE_FIELD_SOCIALCAPITAL,"run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_PUBLICSPHERE,ROLE_FIELD_SOCIALCAPITAL",False,0/3,run1:없음; run2:없음; run3:ROLE_WINDOW_HATE,False,True,True,"has_community=True role_relevant=True env_relevant=False | 논문은 온라인 자전거 커뮤니티의 상호작용 의례를 분석해 커뮤니티 자체의 사회적 역할을 조명하지만, 회원제·운영방식·생애주기·익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 자전거 커뮤니티의 상호작용 의례를 분석해 커뮤니티가 결사로서 수행하는 사회적 역할과 기능을 조명하지만, 회원제·운영방식·생애주기·익명성 등 환경적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 자전거 커뮤니티 내부의 상호작용 의례를 분석하여 커뮤니티가 갖는 사회적 역할과 기능을 조명하지만, 회원제·운영방식·생애주기·익명성 등 구조적 조건에 대한 비교·분석은 포함하지 않는다","[ROLE] 논문은 온라인 자전거 커뮤니티 내부의 상호작용과 관계적 자원 형성을 분석하므로 ROLE_FIELD_SOCIALCAPITAL에 부여된다. | [ROLE] 논문은 온라인 자전거 커뮤니티 내부의 의례와 상호작용을 통해 형성되는 신뢰·규범·네트워크를 분석하므로 ROLE_FIELD_SOCIALCAPITAL에 부여된다. | [ROLE] 연구는 온라인 자전거 커뮤니티 내부의 상호작용 의례와 도덕적 표준 형성을 분석하여 커뮤니티 자체의 역할과 사회적 자본을 강조하므로 FIELD 코드를 부여하고, 감정적 논쟁(플레이밍) 사례를 통해 WINDOW_HATE를 부여한다."
15,온라인 커뮤니티의 사회적 자본과 제도: 디시인사이드 바람의 화원/바람의 나라 갤러리를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,OK,ROLE_FIELD_SOCIALCAPITAL,run1:ROLE_FIELD_SOCIALCAPITAL; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL,True,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=True role_relevant=True env_relevant=False | 논문은 온라인 커뮤니티를 사례로 삼아 사회적 자본이 제도 재생산에 미치는 영향을 분석하므로 커뮤니티의 역할을 조명하지만, 회원제, 운영 방식 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 두 온라인 커뮤니티를 사례로 선정해 사회적 자본이 제도 재생산에 미치는 영향을 분석하므로 커뮤니티를 연구 대상(역할)로 삼지만, 회원제, 운영 방식, 익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 두 온라인 커뮤니티를 사례로 선정해 사회적 자본이 제도 재생산에 미치는 영향을 분석하므로 커뮤니티를 연구 대상(역할)로 삼지만, 회원제, 운영 방식, 익명성 등 구조적 조건을 비교하거나 분석하지 않는다",[ROLE] 본 연구는 온라인 커뮤니티 내부의 사회적 자본을 실증적으로 분석하였으므로 ROLE_FIELD_SOCIALCAPITAL에 부여된다. | [ROLE] 본 논문은 온라인 커뮤니티의 제도 재생산에 영향을 주는 사회적 자본을 분석함으로써 FIELD_SOCIALCAPITAL 역할을 부여한다. | [ROLE] 본 논문은 온라인 커뮤니티 내부의 제도와 사회적 자본 관계를 분석하므로 FIELD_SOCIALCAPITAL 코드가 부여된다.
16,한국사회의 젠더갈등과 감정동학: 2022년 대선 여성가족부 폐지 담론을 중심으로,ROLE_WINDOW_GENDER,ROLE_WINDOW_GENDER,,,ROLE_WINDOW_GENDER,OK,ROLE_WINDOW_GENDER,run1:ROLE_WINDOW_GENDER; run2:ROLE_WINDOW_GENDER; run3:ROLE_WINDOW_GENDER,True,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=True role_relevant=True env_relevant=False | 논문은 20-30대 여성 온라인 커뮤니티 ‘더쿠’를 감정 갈등의 사례로 분석하여 커뮤니티 자체의 사회적 역할을 조명하지만, 회원제·운영방식·익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 20-30대 여성 온라인 커뮤니티인 더쿠를 연구 대상으로 삼아 그 내부에서 발생하는 감정과 사회적 드라마를 분석하지만, 회원제·운영방식·생애주기·익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 20-30대 여성 온라인 커뮤니티를 사례로 삼아 감정동학과 사회적 드라마를 분석함으로써 커뮤니티의 역할을 조명하지만, 회원제, 운영방식, 익명성 등 구조적 조건을 비교·분석하지 않는다",[ROLE] 논문은 온라인 커뮤니티를 통해 젠더 갈등이라는 외부 사회현상을 관찰하고 분석하므로 ROLE_WINDOW_GENDER에 부여된다. | [ROLE] 논문은 젠더 갈등을 핵심 현상으로 삼고 있으므로 ROLE_WINDOW_GENDER에 부여된다. | [ROLE] 논문은 여성가족부 폐지 담론을 중심으로 젠더 갈등을 다루고 있어 WINDOW_GENDER 코드가 부여된다.
17,젠더 게임 해부하기: 정치적 부족주의에 입각한 반동의 정치에 대한 비판,ROLE_WINDOW_GENDER,ROLE_WINDOW_GENDER,ROLE_WINDOW_HATE,ROLE_WINDOW_HATE,"ROLE_WINDOW_GENDER, ROLE_WINDOW_HATE",OK,"ROLE_WINDOW_GENDER, ROLE_WINDOW_HATE","run1:ROLE_WINDOW_GENDER,ROLE_WINDOW_HATE; run2:ROLE_WINDOW_GENDER,ROLE_WINDOW_HATE; run3:ROLE_WINDOW_GENDER,ROLE_WINDOW_HATE",True,0/3,run1:ROLE_WINDOW_POLARIZE; run2:ROLE_WINDOW_POLARIZE; run3:ROLE_WINDOW_POLARIZE,False,True,True,"has_community=True role_relevant=True env_relevant=False | 논문은 온라인 커뮤니티를 2030 남성들의 결집력과 정치적 부족주의를 분석 대상으로 삼아 역할(공간적 사회적 기능)을 조명하지만, 회원제·운영방식·익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 2030 남성들의 온라인 커뮤니티를 분석 대상으로 삼아 그 공간이 정치적 결집력으로 활용되는 방식을 조명하지만, 회원제·운영방식·생애주기·익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 커뮤니티를 2030 남성들의 정치적 결집력과 ‘젠더 게임’ 전술 분석의 핵심 공간으로 다루지만, 회원제, 운영 방식, 익명성 등 구조적 조건을 비교·분석하지 않는다","[ROLE] 논문은 젠더 갈등과 혐오 정치화라는 외부 사회현상을 온라인 커뮤니티 사례로 분석하므로 WINDOW 계열 코드를 부여한다. | [ROLE] 논문은 젠더 갈등, 정치적 반동(백래시), 그리고 혐오의 비즈니스화와 정치화를 동시에 다루어, WINDOW 범주의 POLARIZE, GENDER, HATE 코드를 부여한다. | [ROLE] 논문은 온라인 커뮤니티를 통해 젠더 갈등, 정치적 부족주의, 혐오 현상을 분석하므로 WINDOW 범주인 ROLE_WINDOW_GENDER, ROLE_WINDOW_POLARIZE, ROLE_WINDOW_HATE에 부여된다."
18,모성의 의료화: 맘카페의 모유수유 담론을 중심으로,ROLE_WINDOW_MISC,ROLE_WINDOW_MISC,,,ROLE_WINDOW_MISC,OK,"ROLE_FIELD_PUBLICSPHERE, ROLE_WINDOW_MISC","run1:ROLE_FIELD_PUBLICSPHERE,ROLE_WINDOW_MISC; run2:ROLE_FIELD_PUBLICSPHERE,ROLE_WINDOW_MISC; run3:ROLE_FIELD_PUBLICSPHERE",False,0/3,run1:없음; run2:없음; run3:없음,False,False,True,"has_community=True role_relevant=True env_relevant=False | 논문은 맘카페라는 온라인 커뮤니티를 모성 의료화 논의의 장으로 분석하지만, 커뮤니티의 구조적·환경적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 커뮤니티를 모성 의료화 논의의 장으로 조명하지만, 커뮤니티의 구조적 조건(회원제, 운영 방식 등)을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 커뮤니티를 모성 의료화 논의의 장으로 조명하지만, 회원제·운영방식·생애주기·익명성 등 구조적 조건을 비교·분석하지 않는다","[ROLE] 논문은 온라인 커뮤니티를 모성 의료화 현상을 논의하는 장으로 보며, 동시에 의료화라는 사회현상을 다루므로 FIELD_PUBLICSPHERE와 WINDOW_MISC 두 코드를 부여한다. | [ROLE] 논문은 온라인 커뮤니티를 모성 의료화 현상을 논의하는 장으로 보며, 동시에 의료화가 사회적 현상으로 확장된 사례를 제시하므로 ROLE_FIELD_PUBLICSPHERE와 ROLE_WINDOW_MISC를 부여한다. | [ROLE] 논문은 온라인 커뮤니티가 모성의 의료화 현상을 주관적으로 재생산하는 장으로 기능한다는 점을 강조하며, 이는 FIELD의 공론장 역할과 함께 의료화라는 사회현상을 다루는 WINDOW_MISC에 부합한다."
19,혐오와 혐오가 만날 때: 온라인 커뮤니티에 나타난 정치 혐오 및 사회 혐오 키워드의 결합에 대한 분석,ROLE_WINDOW_HATE,ROLE_WINDOW_HATE,ROLE_WINDOW_POLARIZE,ROLE_WINDOW_POLARIZE,"ROLE_WINDOW_HATE, ROLE_WINDOW_POLARIZE",ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,False,False,"has_community=True role_relevant=False env_relevant=False | 논문은 11개의 온라인 커뮤니티에서 수집한 게시글을 분석해 혐오 키워드의 결합을 연구하지만, 커뮤니티 자체의 역할이나 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=False env_relevant=False | 본 연구는 11개 온라인 커뮤니티의 게시글을 수집해 혐오 키워드의 결합을 분석했으나, 커뮤니티 자체의 사회적 역할이나 구조적 조건(회원제, 운영 방식, 익명성 등)을 비교·분석하지 않았다 | has_community=True role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 혐오 현상의 사례로 분석하지만, 커뮤니티 자체의 역할이나 구조적 조건을 비교·분석하지 않는다","논문은 11개의 온라인 커뮤니티에서 수집한 게시글을 분석해 혐오 키워드의 결합을 연구하지만, 커뮤니티 자체의 역할이나 구조적 조건을 비교·분석하지 않는다 | 본 연구는 11개 온라인 커뮤니티의 게시글을 수집해 혐오 키워드의 결합을 분석했으나, 커뮤니티 자체의 사회적 역할이나 구조적 조건(회원제, 운영 방식, 익명성 등)을 비교·분석하지 않았다 | 논문은 온라인 커뮤니티를 혐오 현상의 사례로 분석하지만, 커뮤니티 자체의 역할이나 구조적 조건을 비교·분석하지 않는다"
20,뉴노멀 시대에 한국교회의 변화와 전망: 온라인 공동체를 중심으로,ERR,ERR,,,ERR,OK,ROLE_WINDOW_MISC,run1:ROLE_FIELD_PUBLICSPHERE; run2:ROLE_WINDOW_MISC; run3:ROLE_WINDOW_MISC,False,0/3,run1:없음; run2:없음; run3:없음,False,False,False,"has_community=True role_relevant=True env_relevant=False | 논문은 온라인 공동체가 교회 공동체 형성에 미치는 역할을 분석하지만, 회원제·운영방식·익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 공동체가 신앙생활과 소그룹 활동에서 수행하는 역할을 탐구하지만, 회원제·운영방식·생애주기·익명성 같은 구조적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 공동체가 교회 활동과 신앙생활에서 수행하는 역할과 가능성을 탐구하지만, 회원제·운영방식·익명성 등 구조적 조건을 비교·분석하지 않는다","[ROLE] 논문은 온라인 공동체를 교회 환경의 한 요소로 분석하고, 그 가능성을 탐구함으로써 온라인 커뮤니티 공간 자체의 역할을 평가하고 있으므로 ROLE_FIELD_PUBLICSPHERE가 부여된다. | [ROLE] 논문은 코로나 시대에 교회와 온라인 공동체의 변화를 사회 현상으로 다루고 있어 ROLE_WINDOW_MISC에 부여된다. | [ROLE] 논문은 온라인 공동체가 교회 환경에서 어떻게 변화를 가져오는지 탐구하며, 이는 외부 사회현상(온라인 교회 활동)으로서 WINDOW_MISC에 해당한다."
21,비대면 상황에서의 온라인 커뮤니티 활동이 삶 만족도에 미치는 영향: 코로나19 이전(2017년)과 이후(2021년) 비교를 중심으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,ERR,,run1:ROLE_FIELD_SOCIALCAPITAL; run2:없음; run3:없음,False,2/3,run1:없음; run2:없음; run3:없음,False,False,False,"has_community=True role_relevant=True env_relevant=False | 본 연구는 온라인 커뮤니티 활동이 삶의 만족도에 미치는 영향을 분석하여 커뮤니티의 사회적 역할을 조명하지만, 회원제, 운영 방식, 익명성 등 구조적 조건을 비교·분석하지 않는다 | has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티 활동을 일반적인 변수로 사용하여 사회적 자본과 삶의 만족도를 분석하였으며, 특정 온라인 커뮤니티를 사례로 삼거나 그 구조적·환경적 조건을 비교·분석하지 않았다 | has_community=False role_relevant=False env_relevant=False | 본 연구는 온라인 커뮤니티 활동이라는 개념을 일반적으로 활용하여 사회적 자본과 삶의 만족도를 분석하였으나, 특정 온라인 커뮤니티를 대상으로 한 사례 분석이나 그 구조·운영 조건을 비교·분석하지 않았다","[ROLE] 본 연구는 온라인 커뮤니티 활동과 사회적 자본 간의 관계를 분석하여 FIELD_SOCIALCAPITAL에 해당한다. | 논문은 온라인 커뮤니티 활동을 일반적인 변수로 사용하여 사회적 자본과 삶의 만족도를 분석하였으며, 특정 온라인 커뮤니티를 사례로 삼거나 그 구조적·환경적 조건을 비교·분석하지 않았다 | 본 연구는 온라인 커뮤니티 활동이라는 개념을 일반적으로 활용하여 사회적 자본과 삶의 만족도를 분석하였으나, 특정 온라인 커뮤니티를 대상으로 한 사례 분석이나 그 구조·운영 조건을 비교·분석하지 않았다"
23,유아교사의 디지털역량 강화를 위한 교육 프로그램 개발,ERR,ERR,,,ERR,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 교육 프로그램 운영 수단으로만 언급하고, 커뮤니티 자체를 분석 대상으로 삼지 않는다 | has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 교육 프로그램 운영 수단으로만 언급하고, 커뮤니티 자체의 역할이나 환경을 분석하지 않는다 | has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 교육 프로그램 운영 수단으로만 언급하고, 커뮤니티 자체의 역할이나 환경을 분석하지 않는다","논문은 온라인 커뮤니티를 교육 프로그램 운영 수단으로만 언급하고, 커뮤니티 자체를 분석 대상으로 삼지 않는다 | 논문은 온라인 커뮤니티를 교육 프로그램 운영 수단으로만 언급하고, 커뮤니티 자체의 역할이나 환경을 분석하지 않는다 | 논문은 온라인 커뮤니티를 교육 프로그램 운영 수단으로만 언급하고, 커뮤니티 자체의 역할이나 환경을 분석하지 않는다"
24,성별영향평가를 통한 김포한강신도시의 여성친화도시 계획수립에 관한 연구,ERR,ERR,,,ERR,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=False role_relevant=False env_relevant=False | 논문은 신도시 여성친화 계획을 다루며 온라인 커뮤니티를 언급하지 않는다 | has_community=False role_relevant=False env_relevant=False | 논문은 신도시 계획과 여성 친화성 평가를 다루며, 온라인 커뮤니티는 언급되지 않는다 | has_community=False role_relevant=False env_relevant=False | 논문은 신도시 계획과 여성 친화성 평가를 다루며, 온라인 커뮤니티를 연구 대상으로 삼지 않는다","논문은 신도시 여성친화 계획을 다루며 온라인 커뮤니티를 언급하지 않는다 | 논문은 신도시 계획과 여성 친화성 평가를 다루며, 온라인 커뮤니티는 언급되지 않는다 | 논문은 신도시 계획과 여성 친화성 평가를 다루며, 온라인 커뮤니티를 연구 대상으로 삼지 않는다"
25,넷노그래피를 활용한 성경의 핵심어 네트워크 분석,ERR,ERR,,,ERR,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 연구 대상이 아니라, 질적 방법론인 넷노그래피를 적용한 분석 도구로만 언급한다 | has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 연구 대상으로 삼지 않고, 오직 넷노그래피 방법을 도구로 활용한 사례에 불과하다 | has_community=False role_relevant=False env_relevant=False | 논문은 온라인 커뮤니티를 연구 방법론으로 언급했으나, 실제 분석 대상은 성경 텍스트이며 커뮤니티 자체를 분석 대상으로 삼지 않는다","논문은 온라인 커뮤니티를 연구 대상이 아니라, 질적 방법론인 넷노그래피를 적용한 분석 도구로만 언급한다 | 논문은 온라인 커뮤니티를 연구 대상으로 삼지 않고, 오직 넷노그래피 방법을 도구로 활용한 사례에 불과하다 | 논문은 온라인 커뮤니티를 연구 방법론으로 언급했으나, 실제 분석 대상은 성경 텍스트이며 커뮤니티 자체를 분석 대상으로 삼지 않는다"
26,온라인 커뮤니티의 신뢰형성이 구매의도에 미치는 영향,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,OK,ROLE_FIELD_SOCIALCAPITAL,"run1:ROLE_FIELD_SOCIALCAPITAL,ROLE_WINDOW_MISC; run2:ROLE_FIELD_SOCIALCAPITAL; run3:ROLE_FIELD_SOCIALCAPITAL",False,0/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=True role_relevant=True env_relevant=False | 본 연구는 온라인 커뮤니티의 신뢰 형성 요인을 분석하고 그 결과가 구매의도에 미치는 영향을 조사함으로써 커뮤니티의 사회적 역할을 조명하지만, 회원제, 운영 방식 등 구조적 환경 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 본 연구는 온라인 커뮤니티 내에서 신뢰 형성 요인을 분석하고 그 결과가 구매의도에 미치는 영향을 조사함으로써 커뮤니티가 사회적 현상으로서의 역할을 조명하지만, 회원제 여부나 운영 방식 등 구조적 환경 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 논문은 온라인 커뮤니티를 신뢰 형성의 대상으로 삼아 그 역할이 구매의도에 미치는 영향을 분석하지만, 회원제·운영방식·생애주기·익명성 등 구조적 조건을 비교·분석하지 않는다","[ROLE] 본 연구는 온라인 커뮤니티 내 신뢰 형성과 그 외부의 구매의도에 미치는 영향을 분석함으로써, 커뮤니티가 외부 사회현상(구매의도)에 영향을 주는 사례로서 WINDOW_MISC에 해당한다. | [ROLE] 연구가 온라인 커뮤니티 내부에서 신뢰 형성이라는 관계적 자원을 분석하므로 ROLE_FIELD_SOCIALCAPITAL에 부여된다. | [ROLE] 연구가 온라인 커뮤니티 내에서 신뢰 형성이라는 관계적 자원에 초점을 맞추고 있어 ROLE_FIELD_SOCIALCAPITAL에 부여된다."
27,사용자간 상호작용성(User-to-User Interactivity)의 측정을 위한 척도 개발과 검증:온라인 브랜드 커뮤니티를 대상으로,ROLE_FIELD_SOCIALCAPITAL,ROLE_FIELD_SOCIALCAPITAL,,,ROLE_FIELD_SOCIALCAPITAL,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,False,False,"has_community=True role_relevant=True env_relevant=False | 본 연구는 온라인 커뮤니티 내 사용자간 상호작용성을 측정하고, 커뮤니티 태도와의 관계를 분석함으로써 커뮤니티의 사회적 역할을 조명하지만, 회원제·운영방식·생애주기·익명성 등 환경적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 본 연구는 온라인 커뮤니티 내 사용자간 상호작용성을 측정하고, 그 결과가 커뮤니티 태도에 미치는 영향을 분석하므로 커뮤니티가 존재하고 그 역할을 조명하지만, 회원제·운영방식·생애주기·익명성 등 환경적 조건을 비교·분석하지 않는다 | has_community=True role_relevant=True env_relevant=False | 본 연구는 온라인 커뮤니티 내 사용자간 상호작용성을 측정하고, 그 결과가 커뮤니티 태도에 미치는 영향을 분석하므로 커뮤니티가 존재하고 역할(커뮤니티 태도) 분석에 초점을 맞추지만, 회원제, 운영방식 등 구조적 조건을 비교하거나 분석하지 않는다","[ROLE] 본 논문은 사용자간 상호작용성 척도 개발에 초점을 맞추고 있어, 온라인 커뮤니티의 역할이나 외부 사회현상과 직접적으로 연결되는 내용이 없으므로 모든 ROLE 코드에 부여되지 않는다. | [ROLE] 본 논문은 온라인 커뮤니티 내부의 상호작용 측정 도구를 개발한 연구로, 외부 사회현상이나 커뮤니티 공간의 역할을 분석하지 않으므로 모든 ROLE 코드를 부여하지 않는다. | [ROLE] 본 연구는 온라인 커뮤니티 내부의 사용자간 상호작용성을 측정하는 척도를 개발·검증하는 데 초점을 맞추었으며, 외부 사회현상이나 공론장 역할을 분석하지 않았으므로 모든 ROLE 코드에 부여되지 않는다."
28,장애대학생의 개인심리 변인에 따른 역량 영향,ERR,ERR,,,ERR,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,True,True,"has_community=False role_relevant=False env_relevant=False | 연구는 온라인 커뮤니티를 모집 수단으로만 활용했으며, 커뮤니티 자체의 역할이나 환경을 분석하지 않았다 | has_community=False role_relevant=False env_relevant=False | 연구는 온라인 커뮤니티를 모집 수단으로만 사용했으며, 커뮤니티 자체의 역할이나 환경을 분석하지 않았다 | has_community=False role_relevant=False env_relevant=False | 연구는 온라인 커뮤니티를 모집 수단으로만 활용했으며, 커뮤니티 자체의 역할이나 환경을 분석하지 않았다","연구는 온라인 커뮤니티를 모집 수단으로만 활용했으며, 커뮤니티 자체의 역할이나 환경을 분석하지 않았다 | 연구는 온라인 커뮤니티를 모집 수단으로만 사용했으며, 커뮤니티 자체의 역할이나 환경을 분석하지 않았다 | 연구는 온라인 커뮤니티를 모집 수단으로만 활용했으며, 커뮤니티 자체의 역할이나 환경을 분석하지 않았다"
29,‘엄마표 영어’담론 분석:토픽모델링과 감성분석의 적용,ROLE_WINDOW_MISC,ROLE_WINDOW_MISC,,,ROLE_WINDOW_MISC,ERR,,run1:없음; run2:없음; run3:없음,True,3/3,run1:없음; run2:없음; run3:없음,False,False,False,"has_community=True role_relevant=False env_relevant=False | 본 연구는 온라인 육아 커뮤니티 데이터를 활용해 엄마표 영어 담론을 분석하지만, 커뮤니티의 역할이나 구조적 환경을 비교·분석하지 않는다 | has_community=True role_relevant=False env_relevant=False | 본 연구는 온라인 육아 커뮤니티 데이터를 활용해 엄마표 영어 담론을 분석하였으나, 커뮤니티의 사회적 역할이나 구조적·환경적 조건을 비교·분석하지 않았다 | has_community=True role_relevant=False env_relevant=False | 본 연구는 온라인 육아 커뮤니티 데이터를 활용해 엄마표 영어 담론을 분석하였으나, 커뮤니티의 역할이나 구조적 환경(회원제, 운영 방식, 익명성 등)을 비교·분석하지 않았다","본 연구는 온라인 육아 커뮤니티 데이터를 활용해 엄마표 영어 담론을 분석하지만, 커뮤니티의 역할이나 구조적 환경을 비교·분석하지 않는다 | 본 연구는 온라인 육아 커뮤니티 데이터를 활용해 엄마표 영어 담론을 분석하였으나, 커뮤니티의 사회적 역할이나 구조적·환경적 조건을 비교·분석하지 않았다 | 본 연구는 온라인 육아 커뮤니티 데이터를 활용해 엄마표 영어 담론을 분석하였으나, 커뮤니티의 역할이나 구조적 환경(회원제, 운영 방식, 익명성 등)을 비교·분석하지 않았다"
